loss,lvl1_loss,lvl2_loss,lvl3_loss,lvl1_accuracy,lvl2_accuracy,lvl3_accuracy,val_loss,val_lvl1_loss,val_lvl2_loss,val_lvl3_loss,val_lvl1_accuracy,val_lvl2_accuracy,val_lvl3_accuracy
0.12768639624118805,0.013284931890666485,0.03921708092093468,0.07518426328897476,0.9951931834220886,0.9856647253036499,0.9710008502006531,0.9031890630722046,0.140903040766716,0.31944555044174194,0.44284045696258545,0.9656980037689209,0.9242618680000305,0.8877846598625183
0.12163978070020676,0.012511082924902439,0.03740425407886505,0.07172425091266632,0.9955501556396484,0.9864273071289062,0.972720742225647,1.4118009805679321,0.19403183460235596,0.4672946333885193,0.7504743933677673,0.9604348540306091,0.9074277877807617,0.8534066081047058
0.11730389297008514,0.011994931846857071,0.03543133661150932,0.06987765431404114,0.9957103729248047,0.9872426390647888,0.9731264114379883,0.886036217212677,0.13542205095291138,0.31364986300468445,0.4369646906852722,0.9688265323638916,0.9286478757858276,0.892672598361969
0.11313537508249283,0.011481685563921928,0.03423082455992699,0.06742287427186966,0.9959192872047424,0.9876077175140381,0.9740634560585022,0.7515316009521484,0.1061970591545105,0.25522175431251526,0.3901125192642212,0.9764728546142578,0.9433016180992126,0.9091872572898865
0.10890693962574005,0.010814579203724861,0.03261988237500191,0.06547237932682037,0.9960795044898987,0.9881512522697449,0.9747428894042969,1.033036231994629,0.17141176760196686,0.3495974838733673,0.512027382850647,0.963325023651123,0.9226190447807312,0.8831045627593994
0.10459140688180923,0.010752794332802296,0.031179992482066154,0.06265866011381149,0.9960612654685974,0.9886441230773926,0.9760023951530457,1.7670416831970215,0.3155840337276459,0.6007094979286194,0.8507475852966309,0.944843053817749,0.8907255530357361,0.8422718048095703
0.1010650023818016,0.01023072749376297,0.029722655192017555,0.061111629009246826,0.9963269233703613,0.9890375733375549,0.9763532876968384,0.9899097084999084,0.1566479653120041,0.33133071660995483,0.5019311308860779,0.9689329862594604,0.9316546320915222,0.8919019103050232
0.09648037701845169,0.00956845935434103,0.028104275465011597,0.05880769342184067,0.9965642094612122,0.9898590445518494,0.9773227572441101,0.7709302306175232,0.12085482478141785,0.27277275919914246,0.3773028552532196,0.9756514430046082,0.9424294829368591,0.9137659072875977
0.09616389125585556,0.009389284998178482,0.028026772662997246,0.05874774977564812,0.9967265129089355,0.9900375008583069,0.9773065447807312,0.8790445923805237,0.1293480545282364,0.30191901326179504,0.44777712225914,0.9719955921173096,0.9346919059753418,0.8962929248809814
0.0924646332859993,0.00903408695012331,0.02689387835562229,0.05653676763176918,0.9966737627983093,0.9904614090919495,0.9783064126968384,0.7546560764312744,0.11463291943073273,0.2616206109523773,0.37840306758880615,0.9768278002738953,0.9455326199531555,0.9167219996452332
0.08844276517629623,0.008702714927494526,0.025093212723731995,0.054646849632263184,0.9968299269676208,0.9911327362060547,0.978878378868103,0.7651501297950745,0.11986994743347168,0.2710687220096588,0.3742115795612335,0.9784351587295532,0.9471045136451721,0.9207378625869751
0.0878739282488823,0.008634893223643303,0.025250643491744995,0.05398830771446228,0.9969110488891602,0.9909806251525879,0.9792576432228088,0.8440425992012024,0.12641751766204834,0.3113345503807068,0.406290203332901,0.9759252667427063,0.9391437768936157,0.9125591516494751
0.08494964987039566,0.008586089126765728,0.024120580404996872,0.05224291607737541,0.9970327615737915,0.9915464520454407,0.9796571731567383,0.9217289686203003,0.13530069589614868,0.32859715819358826,0.45783117413520813,0.9762396216392517,0.9411212801933289,0.9107084274291992
0.08247643709182739,0.007695374544709921,0.023411255329847336,0.051369838416576385,0.9971868991851807,0.9916945099830627,0.980399489402771,0.742530345916748,0.11188345402479172,0.26598742604255676,0.36465969681739807,0.9784807562828064,0.9480628371238708,0.9231362342834473
0.08039115369319916,0.0074770571663975716,0.02273932658135891,0.05017474666237831,0.997387707233429,0.9918851852416992,0.9808538556098938,1.5524541139602661,0.22544728219509125,0.5088963508605957,0.8181090354919434,0.9613576531410217,0.9104954600334167,0.8543345332145691
0.07892625778913498,0.007548213470727205,0.021910535171628,0.04946739599108696,0.997387707233429,0.9923313856124878,0.981007993221283,0.9231009483337402,0.1364617943763733,0.32770439982414246,0.4589342474937439,0.9735167622566223,0.9350721836090088,0.9001972675323486
0.0761590525507927,0.007133674807846546,0.02145925909280777,0.047566115856170654,0.9975032806396484,0.9924023747444153,0.9814420342445374,1.3432432413101196,0.20169921219348907,0.4976840615272522,0.6438600420951843,0.9640450477600098,0.9187248945236206,0.8845648765563965
0.07557257264852524,0.00712248170748353,0.020869038999080658,0.04758095741271973,0.9973998665809631,0.9926031827926636,0.9815839529037476,0.7779066562652588,0.11809112131595612,0.2760780155658722,0.383736789226532,0.9771776795387268,0.9477839469909668,0.9215288758277893
0.07388078421354294,0.007005753461271524,0.020109746605157852,0.04676533117890358,0.9976128339767456,0.9929540753364563,0.9821823239326477,0.7888551950454712,0.1207568570971489,0.27783340215682983,0.39026492834091187,0.977405846118927,0.9473884105682373,0.9206364750862122
0.07356418669223785,0.007200746331363916,0.020538710057735443,0.04582459107041359,0.9975904822349548,0.9929317235946655,0.9823364615440369,0.9147822260856628,0.1277439296245575,0.3171223998069763,0.4699150025844574,0.9742469191551208,0.9386671781539917,0.9027680158615112
0.06999032944440842,0.00647567817941308,0.019242707639932632,0.04427195340394974,0.9978014230728149,0.9932116270065308,0.9828982353210449,1.5523189306259155,0.24933740496635437,0.5344420075416565,0.7685391902923584,0.964171826839447,0.9171580672264099,0.8762897849082947
0.06904212385416031,0.006555531639605761,0.019028376787900925,0.043458241969347,0.9977061152458191,0.9933170676231384,0.983336329460144,0.9464413523674011,0.14553450047969818,0.3285951018333435,0.472311407327652,0.9755347967147827,0.9435145854949951,0.910860538482666
0.06913631409406662,0.006544285919517279,0.019079547375440598,0.04351242631673813,0.9977142214775085,0.9934367537498474,0.9834519624710083,0.9104233980178833,0.1400471180677414,0.3211454749107361,0.4492310583591461,0.976041853427887,0.9438188076019287,0.9178020358085632
0.06634380668401718,0.006035619881004095,0.017987560480833054,0.04232066124677658,0.9978805184364319,0.9936071038246155,0.9837865829467773,1.1393771171569824,0.1707894504070282,0.39911016821861267,0.5694777369499207,0.9718232154846191,0.931091845035553,0.8934128880500793
0.06648389250040054,0.006064997520297766,0.018340274691581726,0.04207860678434372,0.9978582262992859,0.9935685992240906,0.9838332533836365,0.8409101366996765,0.12306887656450272,0.2990637421607971,0.41877707839012146,0.9781967997550964,0.9469016790390015,0.9205350279808044
0.06340796500444412,0.005820148158818483,0.017004825174808502,0.04058296978473663,0.9979008436203003,0.9939600229263306,0.9842327833175659,0.9607931971549988,0.1526324450969696,0.3347354233264923,0.47342580556869507,0.975798487663269,0.9439759850502014,0.9149017333984375
0.06521197408437729,0.006192166358232498,0.017667554318904877,0.04135230928659439,0.9978805184364319,0.9938789010047913,0.9843666553497314,0.9994616508483887,0.14119397103786469,0.3586150109767914,0.4996527135372162,0.9770204424858093,0.9408981800079346,0.9118289947509766
0.06229640543460846,0.005924531724303961,0.016996871680021286,0.03937498852610588,0.9980002045631409,0.9940208792686462,0.9850664138793945,0.9696518182754517,0.15023887157440186,0.34394076466560364,0.475471556186676,0.9746981859207153,0.9398688673973083,0.911058247089386
0.06103583425283432,0.005451076664030552,0.016812138259410858,0.0387725830078125,0.9980489015579224,0.994132399559021,0.985181987285614,1.1418194770812988,0.1796025037765503,0.3964399993419647,0.5657771825790405,0.9705251455307007,0.9341696500778198,0.9009476900100708
0.06244306266307831,0.005810623522847891,0.017168289050459862,0.03946416825056076,0.9980143904685974,0.9940675497055054,0.9850359559059143,0.8876778483390808,0.1304447501897812,0.32067081332206726,0.43656283617019653,0.9790790677070618,0.9499388933181763,0.9261125922203064
0.060322534292936325,0.005736715160310268,0.01613200455904007,0.0384538397192955,0.9981401562690735,0.9944447875022888,0.9854254126548767,1.0077095031738281,0.1584230214357376,0.3583662807941437,0.49091947078704834,0.9760621190071106,0.9450914859771729,0.9158194661140442
0.057686157524585724,0.005096068140119314,0.015734339132905006,0.036855801939964294,0.9982233047485352,0.9945968985557556,0.9860298037528992,0.9099297523498535,0.13776487112045288,0.3244747519493103,0.4476896822452545,0.9796419143676758,0.9501265287399292,0.9251846671104431
0.058924466371536255,0.005310755223035812,0.01581912860274315,0.0377945713698864,0.9982131719589233,0.9946090579032898,0.9858898520469666,1.2232495546340942,0.1833304464817047,0.43111652135849,0.6088032722473145,0.9714327454566956,0.9320755004882812,0.8992389440536499
0.05720636248588562,0.005220762453973293,0.01546703651547432,0.03651851788163185,0.9982131719589233,0.994684100151062,0.9861940741539001,1.480225920677185,0.20733676850795746,0.4904109537601471,0.7824790477752686,0.9661847949028015,0.9225277304649353,0.8776182532310486
0.05668514221906662,0.005075214430689812,0.015628084540367126,0.035981811583042145,0.9982801079750061,0.9947267174720764,0.986323893070221,0.9605028033256531,0.13214653730392456,0.3545803725719452,0.4737758934497833,0.9785264134407043,0.943621039390564,0.9183902144432068
0.05495258793234825,0.004985228180885315,0.014745950698852539,0.0352214053273201,0.9982983469963074,0.9948930144309998,0.9866828918457031,1.3263789415359497,0.17918583750724792,0.4735460579395294,0.673647940158844,0.9704896807670593,0.9260466694831848,0.8929058313369751
0.05386925861239433,0.004710133653134108,0.01410053763538599,0.03505859524011612,0.9983348250389099,0.9952154755592346,0.9867660403251648,1.2180967330932617,0.1822967231273651,0.41390377283096313,0.6218965649604797,0.9703882336616516,0.9342659711837769,0.8960546255111694
0.05345480144023895,0.004800278227776289,0.01420066598802805,0.03445383906364441,0.9983652830123901,0.9951931834220886,0.9871026873588562,0.8967609405517578,0.13843680918216705,0.3159045875072479,0.4424196183681488,0.9785264134407043,0.9484836459159851,0.9228066205978394
0.0533936507999897,0.004874777514487505,0.014423645101487637,0.034095246344804764,0.9983368515968323,0.9949660301208496,0.9872710704803467,1.3303261995315552,0.22043319046497345,0.44422927498817444,0.6656631827354431,0.9679797291755676,0.9332975149154663,0.8916686773300171
0.0521995835006237,0.004780917428433895,0.013593177311122417,0.03382543474435806,0.9983875751495361,0.9951871037483215,0.9871311187744141,0.991813600063324,0.14489954710006714,0.35297974944114685,0.4939351975917816,0.9773500561714172,0.9473580121994019,0.9160071015357971
0.051906030625104904,0.004404990468174219,0.013943146914243698,0.03355790302157402,0.9984890222549438,0.9952296614646912,0.9875996112823486,0.926771342754364,0.1311408132314682,0.3342594802379608,0.4613713026046753,0.9796419143676758,0.9499388933181763,0.9235469102859497
0.05171923339366913,0.004608070477843285,0.0134296715259552,0.0336814820766449,0.9983936548233032,0.9953939914703369,0.987579345703125,0.9484551548957825,0.13277368247509003,0.3460957407951355,0.46958622336387634,0.9779078364372253,0.9455224871635437,0.9191254377365112
0.05003642663359642,0.00450724083930254,0.013355552218854427,0.03217363357543945,0.9984200596809387,0.9954142570495605,0.9878368973731995,0.9663749933242798,0.15229997038841248,0.33987927436828613,0.4741954207420349,0.9778469800949097,0.9484279155731201,0.9229841232299805
0.050353243947029114,0.004568380303680897,0.013111203908920288,0.032673656940460205,0.9984707236289978,0.9955724477767944,0.9878571629524231,1.310685634613037,0.19130167365074158,0.4504113793373108,0.6689728498458862,0.9730806946754456,0.935538649559021,0.8970788717269897
0.048740506172180176,0.004395195748656988,0.012806730344891548,0.031538575887680054,0.9984869360923767,0.9956616759300232,0.9882932305335999,1.1311665773391724,0.1699058562517166,0.3924768567085266,0.568783700466156,0.9736282825469971,0.937424898147583,0.9025803804397583
0.04762394726276398,0.004347931127995253,0.012384111061692238,0.030891859903931618,0.9985498189926147,0.9957590699195862,0.9884676933288574,1.140522837638855,0.16562539339065552,0.3990142047405243,0.5758824348449707,0.9762142300605774,0.9408981800079346,0.9117833375930786
0.04680687561631203,0.004262297414243221,0.012533748522400856,0.030010806396603584,0.9985538721084595,0.995750904083252,0.9887151122093201,1.3056049346923828,0.20614096522331238,0.44356435537338257,0.6558989882469177,0.971072793006897,0.9374502301216125,0.9034119248390198
0.04943057894706726,0.004609527066349983,0.013029556721448898,0.03179153800010681,0.9984686970710754,0.9955785274505615,0.9881289601325989,1.2624293565750122,0.2028440684080124,0.44565925002098083,0.6139264106750488,0.9715849161148071,0.9367403984069824,0.9076812863349915
0.04728127643465996,0.0044798655435442924,0.012561306357383728,0.03024006076157093,0.9984666705131531,0.995769202709198,0.9887151122093201,0.9127199053764343,0.13280388712882996,0.3274782598018646,0.45243802666664124,0.9805393815040588,0.9518302083015442,0.9277858734130859
0.045241739600896835,0.003748103743419051,0.011591687798500061,0.029901953414082527,0.9987891912460327,0.9960308074951172,0.9889869093894958,0.9304208755493164,0.12952135503292084,0.3348090350627899,0.4660901725292206,0.9810971617698669,0.9531028866767883,0.9296011328697205
0.045756999403238297,0.004156946204602718,0.012003193609416485,0.02959686703979969,0.9986106753349304,0.9960125684738159,0.9890477657318115,1.102624773979187,0.1627647578716278,0.3863166570663452,0.5535442233085632,0.9770914316177368,0.9456695318222046,0.9172037243843079
0.04401401802897453,0.004040781408548355,0.011365385726094246,0.02860790118575096,0.9985985159873962,0.996138334274292,0.9893357157707214,1.0493627786636353,0.17065738141536713,0.3490472435951233,0.5296578407287598,0.972730815410614,0.944939374923706,0.9120571613311768
0.046352092176675797,0.004400283098220825,0.012183631770312786,0.029768185690045357,0.9985315799713135,0.9959395527839661,0.9891491532325745,1.2645856142044067,0.19618238508701324,0.439050555229187,0.629352867603302,0.9725330471992493,0.9395037889480591,0.907412588596344
0.04305011406540871,0.003895420813933015,0.011301945894956589,0.02785280905663967,0.9987546801567078,0.9962174296379089,0.9896663427352905,1.2239640951156616,0.17503929138183594,0.446441113948822,0.6024821400642395,0.9732987284660339,0.9328208565711975,0.9040710926055908
0.04303259029984474,0.00427621603012085,0.011190937831997871,0.027565453201532364,0.9986674785614014,0.9962498545646667,0.9897900819778442,0.950032651424408,0.13050858676433563,0.33903640508651733,0.48048779368400574,0.9807828068733215,0.953402042388916,0.9278872609138489
0.04302433505654335,0.003555628238245845,0.011563621461391449,0.027905099093914032,0.9987912178039551,0.9960004091262817,0.9896481037139893,1.0189036130905151,0.15479300916194916,0.34843751788139343,0.5156726837158203,0.9792464375495911,0.9516730308532715,0.9245458245277405
0.042569324374198914,0.003703695023432374,0.011113292537629604,0.027752291411161423,0.9986958503723145,0.9962498545646667,0.989794135093689,1.0949985980987549,0.15774910151958466,0.3930954039096832,0.5441541075706482,0.97878497838974,0.9478752017021179,0.9220359325408936
0.04317116737365723,0.0037229005247354507,0.011605965904891491,0.027842383831739426,0.9987323880195618,0.9961017966270447,0.9897474646568298,1.5434415340423584,0.19747985899448395,0.5156658887863159,0.8302958607673645,0.9692575335502625,0.9231463670730591,0.8750069737434387
0.041570767760276794,0.0038898123893886805,0.011099197901785374,0.026581652462482452,0.9987932443618774,0.9964243173599243,0.990226149559021,1.1158695220947266,0.15738318860530853,0.38758349418640137,0.5709022879600525,0.9792363047599792,0.9480932354927063,0.9186437129974365
0.04172198474407196,0.0035099368542432785,0.010965010151267052,0.02724703960120678,0.99882972240448,0.9963005781173706,0.9901145696640015,1.0362184047698975,0.1482839584350586,0.3598977029323578,0.5280358195304871,0.9755145311355591,0.9452537298202515,0.9151602983474731
0.04059549793601036,0.003611834952607751,0.010663488879799843,0.026320137083530426,0.99882972240448,0.9964567422866821,0.9904268980026245,1.0989042520523071,0.14711126685142517,0.3843208849430084,0.567471981048584,0.9785618782043457,0.9451066851615906,0.9147597551345825
0.03986119478940964,0.003695364110171795,0.009927080944180489,0.026238715276122093,0.9987789988517761,0.9965865612030029,0.9904167652130127,1.2746094465255737,0.16925068199634552,0.44646650552749634,0.6588914394378662,0.9763308763504028,0.9428655505180359,0.910774290561676
0.041247494518756866,0.0038237017579376698,0.010996755212545395,0.02642696350812912,0.9986978769302368,0.996324896812439,0.9904735684394836,1.284778356552124,0.213744655251503,0.4412980377674103,0.6297355890274048,0.9749466180801392,0.9419072270393372,0.9135732650756836
0.03926040977239609,0.003528293687850237,0.010346032679080963,0.025386104360222816,0.998852014541626,0.9964567422866821,0.9906155467033386,1.2360669374465942,0.18029990792274475,0.41881245374679565,0.6369547247886658,0.975479006767273,0.9423331618309021,0.9085128903388977
0.038301754742860794,0.003428405150771141,0.009784894995391369,0.025088461115956306,0.9988337755203247,0.996637225151062,0.9908934235572815,1.086219072341919,0.1593080461025238,0.3742586672306061,0.552652895450592,0.978546679019928,0.949431836605072,0.9220967292785645
0.04101325199007988,0.003944449592381716,0.010956353507936,0.026112504303455353,0.9987323880195618,0.9964060187339783,0.9906013607978821,1.0702323913574219,0.1518268883228302,0.3780363202095032,0.5403690934181213,0.9789726138114929,0.9487067461013794,0.9237852096557617
0.037720635533332825,0.003607842605561018,0.009913083165884018,0.024199657142162323,0.998785138130188,0.9965744018554688,0.9912848472595215,1.1512489318847656,0.18178045749664307,0.40329602360725403,0.5661724209785461,0.9773297905921936,0.9481388926506042,0.9206161499023438
0.03779863193631172,0.003476060926914215,0.009679176844656467,0.0246434323489666,0.9988865256309509,0.9966088533401489,0.991049587726593,1.0264630317687988,0.14650221168994904,0.36168086528778076,0.5182796716690063,0.9800171256065369,0.9528087973594666,0.9273447394371033
0.03870195522904396,0.003809470683336258,0.01056356355547905,0.024328935891389847,0.9989088177680969,0.9965338110923767,0.9910820126533508,1.1918599605560303,0.15706375241279602,0.4108372926712036,0.6239586472511292,0.9781714677810669,0.9446452856063843,0.9145264625549316
0.036796506494283676,0.003364883130416274,0.009280621074140072,0.024150991812348366,0.9988986849784851,0.9968644380569458,0.9912016987800598,1.0983332395553589,0.15350927412509918,0.3838854730129242,0.5609380006790161,0.979251503944397,0.9479208588600159,0.9201547503471375
0.03906705230474472,0.0034822197631001472,0.010526531375944614,0.02505824901163578,0.9988885521888733,0.9966798424720764,0.9911408424377441,1.1371650695800781,0.16931560635566711,0.39919590950012207,0.568652868270874,0.977405846118927,0.9465112090110779,0.9193080067634583
0.03679058328270912,0.00303668063133955,0.00982594396919012,0.023928027600049973,0.9989372491836548,0.9967082142829895,0.9913700222969055,1.0762518644332886,0.16106510162353516,0.36843329668045044,0.5467531681060791,0.9789726138114929,0.9510899186134338,0.9223705530166626
0.03815678134560585,0.0031986876856535673,0.010194939561188221,0.02476315014064312,0.9989169239997864,0.9966656565666199,0.9910252094268799,1.0622178316116333,0.15942822396755219,0.36628127098083496,0.536507785320282,0.9797788262367249,0.9518150091171265,0.9272280931472778
0.03680143877863884,0.0036722219083458185,0.009766675531864166,0.023362504318356514,0.9988317489624023,0.9967731237411499,0.9916357398033142,1.4155409336090088,0.18276026844978333,0.48121321201324463,0.7515672445297241,0.9754334092140198,0.9377899765968323,0.9036147594451904
0.03492496535181999,0.0031048664823174477,0.00897864531725645,0.022841446101665497,0.9989290833473206,0.9970206022262573,0.9916701912879944,1.0572583675384521,0.1531943827867508,0.36634495854377747,0.5377193093299866,0.9802554249763489,0.9508870840072632,0.9259046912193298
0.03665860369801521,0.003247619606554508,0.009949957020580769,0.023461034521460533,0.9989453554153442,0.9966311454772949,0.9915769100189209,1.1341677904129028,0.17079094052314758,0.39586177468299866,0.5675157904624939,0.9771066904067993,0.9472920894622803,0.9192014932632446
0.03485587239265442,0.0036258751060813665,0.008904947899281979,0.022325051948428154,0.9988743662834167,0.9970651865005493,0.9918811321258545,1.136917233467102,0.17151179909706116,0.39388957619667053,0.5715166926383972,0.9784148335456848,0.9504560828208923,0.9228826761245728
0.03565136715769768,0.0029502781108021736,0.009301332756876945,0.023399729281663895,0.9989798069000244,0.996842086315155,0.9917371273040771,1.2948321104049683,0.1878064125776291,0.4327893853187561,0.674236536026001,0.9766756892204285,0.9448582530021667,0.9129495620727539
0.03394079580903053,0.0029403858352452517,0.008820638060569763,0.022179769352078438,0.9990305304527283,0.9971179366111755,0.9920190572738647,1.490203619003296,0.22198882699012756,0.5109124183654785,0.7573035955429077,0.9747133851051331,0.9397218227386475,0.9081072211265564
0.034707460552453995,0.0030781340319663286,0.009282315149903297,0.022347012534737587,0.9990183711051941,0.9969941973686218,0.9919359087944031,1.214634895324707,0.15821994841098785,0.4287905693054199,0.6276238560676575,0.9778520464897156,0.9426881074905396,0.9135833978652954
0.034128587692976,0.0029074179474264383,0.008520112372934818,0.022701052948832512,0.9990487694740295,0.9971787929534912,0.9919906258583069,1.0911579132080078,0.15282563865184784,0.38152047991752625,0.5568119287490845,0.9804836511611938,0.9512268304824829,0.9256359934806824
0.033680759370326996,0.002948170993477106,0.00871557742357254,0.022017063573002815,0.9989818334579468,0.9971057772636414,0.9922949075698853,1.197465181350708,0.1724221259355545,0.415047287940979,0.6099951267242432,0.9783337116241455,0.9470030665397644,0.9188110828399658
0.03529822453856468,0.0034489715471863747,0.009155946783721447,0.022693287581205368,0.9988561272621155,0.9969171285629272,0.9919602274894714,1.2415920495986938,0.17064081132411957,0.4476698935031891,0.623281717300415,0.9751595854759216,0.9353865385055542,0.9105005264282227
